wallet_balance,total_transactions,total_sent,total_received,avg_transaction_amount,account_age_days,days_since_last_txn,txn_frequency_per_week,credit_score
10514.920445002339,40.0,24799.55394679779,60509.230675196246,2544.750589813722,718.0,9.105504138606786,0.7760922309738156,552
2698.1123291260296,25.0,2388.375179500083,7409.541968751302,861.3700025679279,150.0,19.425635191805885,0.7548928228802814,487
1072.2290060188463,2.0,5127.914271805754,14125.070327803798,5.455149807250043,823.0,8.584991881413723,0.007957282346311528,511
32677.47355848446,20.0,8079.10656218448,28566.204000831607,540.0429933732684,622.0,8.11422290763591,0.3742896531771785,596
3991.6030146921485,0.0,1587.5686451631855,1525.1925921243453,97.90376789814871,401.0,33.02895451460692,0.0005822486687586309,405
6114.478038077607,5.0,5715.334840805992,7738.304372647595,201.28907231279635,79.0,9.352026460349114,0.4225999657917544,460
35840.033749803486,17.0,42856.945106828505,108249.96027579061,338.90468266647986,1024.0,1.2484823533627987,0.11516267435566081,621
17675.153537567887,23.0,9152.63988422266,38784.52898992096,999.9724977278292,844.0,11.371945267610732,0.177651807937739,576
1523.048965769017,0.0,4195.876724488072,3907.4186096744415,261.33620418291326,131.0,19.843223761905918,0.0029279622406253487,383
6688.323534322531,1.0,2846.6278462668593,6845.633780632692,1.944740968106803,142.0,22.980957929364173,0.05974591091693921,468
72.536212178863,1.0,473.7289005015093,192.2714549345697,184.07357393027868,29.0,60.19785218891766,0.1165963509081759,346
22619.72311878943,108.0,20518.262721943716,40501.20654989999,1295.8600190741408,489.0,2.151450053816004,2.9528698935793702,619
4864.721498555332,15.0,210.5601000429885,99.45643882657293,126.51237582799725,42.0,54.01604416403036,1.6023125856431415,379
690.5683364290271,0.0,7118.830806689962,6312.00315286834,1044.7920328852736,31.0,51.51579368037044,0.06523401540647628,374
23127.859651758386,41.0,2149.94265171553,5269.201622008796,234.74376889007894,572.0,5.758462921042881,1.0337334421505684,578
35.16364724480234,2.0,37.98788133071648,38.38725898331204,173.1589214373362,2.0,84.55869582835929,1.4795080667333877,377
51283.76376202144,1.0,6967.024302234182,16352.87618486667,16.45309492614958,983.0,3.0897816173896997,0.0024214599559553318,640
3349.547393361939,6.0,5390.158590688181,8702.465789405394,703.9755429442729,67.0,32.335946062153695,0.42252487364434516,437
20809.043837328143,27.0,10908.764879606051,21787.376630561736,1083.5320173885732,234.0,2.5454223394524047,1.1084614267885824,540
5347.784082693158,26.0,6886.014471179377,7710.259552324913,49.35247128485267,320.0,33.4246213102789,0.8118387792434024,456
48792.702793041935,107.0,18756.35521042869,55157.69027172268,360.02724673559646,938.0,1.7308227690315001,2.4965770072877116,719
2016.5503742410392,0.0,24344.12609117833,38926.982608811566,525.1400511763442,314.0,81.03730736434727,0.005645228236480552,414
45409.638896393226,78.0,20721.59106196993,63061.05611100226,368.80015065820504,451.0,1.6683445772554575,2.898907147053046,663
63075.609143416616,81.0,43670.972976719,107357.93785786284,2194.7604982848784,1199.0,1.2675160714730929,1.1200025463558587,737
19022.00894627363,14.0,1249.356612814227,4526.7820841896455,1.0326189573971196,149.0,13.364049567905017,0.479168056397515,529
11967.255432268472,4.0,20948.313663230463,32360.513317968118,93.84868414231299,465.0,14.911905069906588,0.10289805467432724,493
3326.400753409754,10.0,3330.8927189800775,8302.855570973623,89.90515927605296,247.0,29.106695459332826,0.5775734552544926,467
28169.796427465815,8.0,15048.260259513245,28794.385359999007,325.68841356989003,502.0,5.000089590325728,0.12572242454117818,555
9958.978129046314,21.0,2823.6464423859506,5313.814798462139,438.97255876854047,264.0,25.692228741404104,0.850923501319373,486
509.02549962779136,3.0,8230.143731381,9813.576350102485,192.38286013780552,234.0,20.96647798982138,0.08395633058484286,437
8843.033856607139,18.0,16347.122102188507,40263.25279323534,1199.1090852043938,737.0,9.785034805355707,0.17662598663026335,532
42175.89691721268,1.0,16332.59648817108,43723.786874024634,206.00033107671422,189.0,12.789030638089919,0.09583566203094818,569
36.388766885458566,2.0,194.02741146982964,120.63044009517517,337.81126411503243,19.0,62.44578075597765,0.7339917635907425,360
201.70603543343242,35.0,7569.819321152097,13746.850661611643,1190.4731525974544,243.0,47.66768665653639,1.1245683003265028,449
74.5605936523378,3.0,3059.4065884337588,5171.960774074656,264.0157151148741,292.0,25.84955279836104,0.2100487509383583,447
153.91133433139186,1.0,17670.592009221735,27405.279315240936,1446.8651848129653,67.0,32.81500177016642,0.18109762673964044,423
3717.825396703599,7.0,9034.386178521958,20369.77604241871,107.31580078117513,219.0,16.317671053367974,0.4025583886711322,474
227.85344353823496,8.0,14577.935106216164,21034.583812969428,554.6406529242809,368.0,13.357115193195636,0.21498899578859107,462
1699.7080591828587,9.0,183.75339436321298,445.5481938351684,28.311377040860187,37.0,9.93158765249019,0.92303723022049,469
15823.049751140283,16.0,6699.800229871514,12868.218953935871,271.3707554018889,493.0,56.05708526677985,0.8178940000661679,480
1529.0196352325868,0.0,742.072509419508,537.1346339519472,39.10589578802736,85.0,39.322078021350976,0.014102221814656007,371
75.50564643223123,0.0,185.02117705063682,272.65549718181035,22.71466239381191,14.0,69.35237256506926,0.0357935717289427,390
4740.0092184043515,9.0,2838.337806340271,6657.294709720681,54.092582668823454,354.0,4.481427088172178,0.3362829597814977,498
26649.030988097576,44.0,10317.294500129265,18184.791505078614,3106.065130679503,395.0,7.932680510844274,1.21623791775593,566
340.384082532682,16.0,3288.3463282372413,4368.231666138507,4133.933108842503,59.0,24.632182907645184,1.3406984337654708,437
148.74015304872344,0.0,1408.6584204830995,1275.1560046325576,348.5920251018373,14.0,72.59967374545502,0.03146470237695026,372
23848.988368549202,23.0,17202.01740364921,38006.73798554208,2108.0037332497855,219.0,2.7101663387734396,0.7209568037291856,547
380.5331002708975,10.0,1236.4991548257758,1904.4483904294739,2168.003724209321,58.0,30.818722193571848,1.384832916010002,432
1199.8454449228052,1.0,5644.020875021373,6015.48198174724,245.7298720396105,169.0,43.38267148868489,0.16409357124940002,407
661.544013926061,2.0,755.8277991324462,983.410594186258,323.0791037788684,159.0,41.62119304384316,0.1139977724886846,415
25941.396510807746,16.0,6906.147757028069,26558.74843760373,77.51631726581266,727.0,4.115910666708391,0.14100123709975038,589
452.54399920585723,3.0,6537.096748915033,8471.991807368424,152.8663610264266,38.0,29.782099400450978,0.4416573607066919,420
7299.066162005459,26.0,2033.3150272660075,4053.4238344047235,173.0590597454956,478.0,12.415820538047678,0.3748563208040728,511
735.7967397461581,43.0,205.3827626202883,1001.8667204663269,203.61883846816062,306.0,59.85185837430697,1.7616953568183429,475
1622.31417456256,0.0,1654.50976397492,1966.4793083933407,1080.1650629088185,96.0,71.03813729026047,0.03934464568578058,391
301.64738151718075,14.0,6172.003395217038,2539.8759537533083,5.3175952566447435,51.0,62.46817262203655,1.1619304298894078,358
40130.67244424442,155.0,30705.00449542146,77232.00533933897,559.1968150182564,775.0,2.234262354468678,2.992324791676542,720
5677.582840594022,31.0,11085.271380284381,10734.171424824295,85.57280352677326,338.0,36.089748891075565,1.3159953160446884,453
7553.747332339645,8.0,17445.404313510953,38414.31629756445,207.1695979818696,270.0,4.524663118763288,0.2820034828333984,498
8294.413712357433,31.0,2992.4107468006578,5143.798662337386,1960.2383737427526,155.0,28.212196638471088,1.4575575820173394,478
1512.3616851656564,15.0,6488.81066729327,6964.560816403792,3443.1824895437658,407.0,11.983718031611112,0.5754901925191543,463
13916.888889623624,26.0,7726.88672757623,16972.700942379273,438.7336949330362,679.0,15.873704476953197,0.5506454283449472,537
197.22087660786394,4.0,14913.084708730195,25265.048735693257,911.9203620494964,134.0,38.38008711856735,0.4555756901706495,427
367.1537830436527,0.0,4020.7097502044126,5546.128884408032,0.03471897644174735,56.0,45.272617596528605,0.13601379516334114,391
13313.607722850216,4.0,27063.316656380863,42007.13918520264,581.8822632173478,596.0,12.444749570132126,0.03304365424762364,506
13170.550650876241,23.0,1976.445446416135,3645.8671579987627,0.49970189513118135,295.0,16.174004591763,0.9739887491639683,506
15901.617892893324,91.0,14552.058990027765,34275.41759732571,2030.199686770203,1199.0,4.155427709808988,0.9073987963662721,628
49227.79910317474,66.0,17217.235267909233,65546.78821516772,2448.2447744747783,1195.0,3.772955943691666,0.3196422622016611,703
128.43849622199028,1.0,4488.7132485853435,2863.1803662877796,927.676928629379,44.0,16.488047235635207,0.18771057426717022,405
2642.0549262057343,3.0,1363.7001798039119,2045.213428821058,48.775104465937325,51.0,12.43767591950253,0.32828267962489005,449
294.4939769666915,11.0,737.1007526647876,2944.5226348494743,698.9568946354215,465.0,38.75924672608007,0.19992670487510536,476
1047.0225518789518,13.0,42333.83077499295,67039.99398034063,812.3603617178045,152.0,5.980858894729082,0.32857683313946767,467
560.3126626742645,20.0,11130.219507890442,17602.21930060821,1281.9436759957532,346.0,13.7618221305846,0.49452814312204685,473
3159.90866610106,14.0,13416.434377206,13468.167956199628,2892.536021069408,64.0,34.251761622486214,2.0936306882142453,422
2226.5327003188145,0.0,6518.179861035828,5458.998195677022,358.909362415122,72.0,25.417654832596554,0.07789436534852223,378
852.1237853133158,39.0,5697.736839959451,5196.734116728243,3965.2762767436384,160.0,37.70401465252551,1.8832870277912057,434
4293.905220529401,23.0,11333.412840119334,18502.332732572824,2335.906832651997,160.0,2.618211899302378,1.1165750378522814,487
31509.836125419268,52.0,9047.406331962015,20628.773466938543,2391.336541832169,806.0,10.026365556918641,1.3782374522941134,613
10493.059649463341,8.0,28832.95001512974,45677.53951797852,311.92944582351714,528.0,23.336320209852694,0.1794253362712893,489
3501.687675159549,5.0,5745.978652204503,9131.141425341117,2297.3664326721446,207.0,30.538186173478838,0.1955715675747796,445
9097.830658410261,65.0,14446.139604740705,21767.815931672,893.7587608676545,774.0,13.370960942266045,1.772665092626059,550
4038.6034383349593,4.0,2463.103208647407,3295.67207811574,638.8901008547803,196.0,23.753617867082657,0.2127122221430216,446
4678.6422248059625,8.0,4346.934890306031,5702.731579294242,656.072210867127,338.0,27.25856047866957,0.1946879148018204,454
6528.206956507722,5.0,11461.73653765402,27829.172922551,126.29339056012623,433.0,15.21246761408525,0.25899860279749987,494
10520.705156580274,4.0,16520.440378592644,29551.681585342016,453.81777880174576,170.0,2.346078947557485,0.21239135676051735,491
66.32522279179193,1.0,1190.750911411488,839.5161063491204,975.1109737350257,3.0,26.976295514822176,0.46139801639047096,396
12375.149220105697,47.0,21103.99619955886,33742.482147644456,855.1019765168077,816.0,6.34626750259186,0.8149560761218432,556
413.97424813341627,2.0,145.45753969076014,72.67049264471015,50.97286137083633,2.0,39.201160707457845,0.46124053376574775,373
52.81776204717191,14.0,6686.220220497041,6984.830636362367,2494.364810507892,74.0,43.32138763684271,1.1089124294625743,408
347.92362466617385,1.0,1760.3152364821624,1273.0390878332603,579.5075628200774,165.0,69.07913570088094,0.07780161846651322,374
38.953274030024744,0.0,2777.2049930305543,861.8669386194844,189.98469361727834,4.0,132.13450990726832,0.16171296271071242,336
529.0077635241513,0.0,823.8639338300495,2518.003479739973,0.04006149650002157,95.0,6.816399770044928,0.009857969352591199,419
16057.430782463234,106.0,3357.468891127531,10825.484639133745,1655.1097159410772,290.0,18.115518466026423,3.215653095517839,590
69433.47533556787,81.0,8580.116996121424,34439.60200718385,773.1905464692945,1092.0,1.2044654399916244,0.7596358363810041,766
1996.5447226588647,1.0,2386.0469009266053,5393.689656677532,57.83131797884119,127.0,4.964254673794081,0.1326056989220781,472
33539.957464071544,43.0,17778.831125491015,35307.12129193627,154.7604805010148,1010.0,6.878171846956126,0.5884652293220198,621
72.23799716500807,40.0,247.11920525789344,240.47461938298304,459.55972744080134,176.0,55.8964618322804,1.7315625170385693,418
1869.1887324874972,2.0,3515.3087359291926,6439.845303126368,4.9011110228333195,527.0,10.551638123684464,0.02048653803310533,481
18992.04520314764,24.0,17241.884228706655,20362.604191125618,770.8118924438323,896.0,7.867304077110201,0.24115483359645107,546
38538.71414536892,13.0,10683.00526437849,20911.649771795215,126.82193074751125,598.0,2.5737476142221873,0.13231051404664682,592
250.44739106476314,1.0,556.5607623802185,321.5230924243034,1.6378484121122547,25.0,37.35107985236179,0.08495979964554821,380
6877.271905298717,2.0,1569.582717150366,1563.080534725112,0.413750886438418,48.0,10.737415460021117,0.5249188920981882,445
16643.54428829391,7.0,24248.070045533295,37841.86507892439,1132.7223116703535,208.0,3.3930786496087313,0.23386329115713533,505
163.6235627012818,1.0,1208.4198130011375,1117.7209350779156,326.8258340797504,64.0,35.230586546966826,0.1277558430828332,401
15178.832416560239,34.0,9176.343396894765,20626.346720438785,5458.341225853183,653.0,6.384423453424669,0.43141297840381776,555
177.4407138625742,3.0,10810.0263765676,12542.953576883208,16.719620961767454,325.0,66.01192804398755,0.039517666631546405,401
3445.8944920830545,4.0,15424.808748345149,25882.387363158028,1135.71357584338,241.0,6.918122902301752,0.13023238707262097,472
7500.787486726139,2.0,18939.33850392223,38628.72377474467,232.26211000592633,316.0,13.991218794873111,0.028630231758170557,483
59011.83848705022,32.0,13891.753354998897,49110.16868750736,1082.9992761048368,1138.0,1.2636784338482845,0.16140609852015045,701
57855.21124627626,33.0,10385.668546666311,26401.73530022894,55.05001990775052,864.0,2.955351467553045,0.496582403827976,676
2456.3609398037024,8.0,82.1841126879482,130.38870131241976,25.953191831771715,121.0,62.157332494806134,0.45505203289566876,411
536.5032052936556,8.0,1182.3137608304337,214.97488340106196,410.08821996971676,14.0,69.07654396430462,1.647626045369635,331
16876.509514920494,28.0,480.42820945758103,1269.6083925781486,574.2859807102792,216.0,31.69283088062689,0.9027895210776786,510
37376.073708163654,26.0,62451.95770331016,121574.36528143923,126.74566363399964,793.0,1.8078733903178394,0.34856131754497527,610
757.6434872138977,23.0,3771.581480679009,3835.3866892241313,122.52935852627444,263.0,17.3330575624469,1.1868488049011998,452
535.0856833378504,38.0,1814.9560347673926,1565.1304645571017,335.60615167694107,399.0,25.628830391370165,1.4754693711230469,455
563.4277334283311,5.0,25415.028958986783,32015.026173629743,161.4929053115307,376.0,4.9066842258185694,0.11078116028689741,464
9643.242559404147,6.0,17424.31489729835,22426.019384641862,1.2030181162649032,198.0,9.93523078110563,0.5796937118980473,473
5766.651948319791,1.0,5854.838806342544,9544.313002054476,2668.4935850924157,105.0,41.2183529599388,0.10202059952107304,432
4290.427305202027,1.0,3927.522686554178,5013.955056168703,0.3683553249080387,300.0,13.885241024035174,0.03487964864884183,458
886.9850684532305,0.0,1124.0997050006674,673.665244078139,43.34007969664266,26.0,22.165602816082718,0.06846074558856038,360
43.946521965749625,13.0,904.5422318010968,431.5301916917118,261.78030161973754,9.0,61.597161273290396,1.895294961389768,359
93355.08876457691,98.0,10348.702187167,22768.655499368753,2831.1607211250857,431.0,8.219668677397486,3.1832341689084838,732
599.23950418778,8.0,4154.205490697578,4298.373985124882,1179.293896297483,73.0,25.137685021787238,1.0686210547464583,423
7765.418493868158,24.0,28765.82885453717,59009.27926318286,1152.1603399396515,800.0,5.597210576243595,0.15848990946530903,536
48327.58341800034,105.0,27881.72403849091,63260.46006623228,2265.4111312051064,1103.0,1.9629887858401225,1.6331610349083752,717
51.92743918076271,1.0,7003.970242877173,8804.284632299516,1405.4182512563032,58.0,72.44638713933215,0.029398705519444096,388
7795.28707232133,4.0,398.1902830286402,383.53132267424905,358.64453354851014,96.0,82.42950136776962,0.25033475082650913,401
41328.1834201833,173.0,23054.75906082668,41703.21896142082,4352.267577355025,678.0,3.9462655368579282,5.332383464155612,719
2528.132094261641,0.0,8202.172617183696,11335.33536474346,25.26891114630317,254.0,3.9694378359732916,0.0075808024918345394,407
2134.810795380917,0.0,6301.538912146879,5247.644412361205,295.51809993227073,47.0,44.842440909502,0.11628996854098933,376
7943.928765627647,45.0,12869.045599347792,36058.97696928181,2086.5068404569847,533.0,2.689820147021845,0.606787125421486,550
1568.5966320013624,16.0,6268.5893718559855,9574.312380178953,670.0637555313517,512.0,10.158623137434029,0.2735430264317667,484
2314.268083031533,9.0,6202.098518228434,7083.376997824791,525.9837638415654,56.0,19.13131481364956,0.5799712084766361,436
1093.4256400071467,1.0,710.006355470893,899.8472330762601,30.850694897169102,12.0,64.17093451007086,0.27970379665496176,388
20475.23311993435,13.0,7837.304386783415,28005.200399235964,631.0465355074449,47.0,12.958112252654603,1.4976856076653038,526
73.6675436385606,0.0,342.56997542096514,84.230245261465,217.387080421248,1.0,104.96208163052687,0.7248346829570944,330
26563.81911461928,108.0,6104.941344038076,13452.474510368997,3123.275160846585,293.0,6.699948013319868,3.8974951572777745,617
998.9353546933722,15.0,496.77435955835625,548.3777248625411,891.1217048851787,37.0,78.36712487882969,1.4089557621274613,394
42404.950037885785,32.0,38673.72293198667,88784.98073180256,44.390539009837354,1047.0,3.8667816954802254,0.1487495858524345,644
409.5366961312624,25.0,6559.2155702377695,6828.590195241139,4699.270515074271,17.0,27.498057169653446,2.7080885187152295,430
2616.5385767876405,10.0,261.6210838498628,417.6410668605413,194.66926409630258,73.0,12.89633889520576,0.6767344447834662,457
4480.763494559786,48.0,7601.542910383249,14663.461439781875,3850.922442077241,49.0,72.16700233267501,2.6378976402549523,448
23769.074036024092,55.0,18113.08213594798,46714.524066384896,616.3303994095799,1085.0,6.037173350098022,1.0162129926980317,620
9956.289247156954,38.0,19857.99171690323,28155.53702151048,5643.619137953995,555.0,17.82137065751053,0.8340719627109773,513
13888.213835669418,7.0,3344.9078933561755,10993.563576127006,30.588189729070347,508.0,2.443842731665555,0.1970130275644108,539
7489.182733864919,1.0,4766.016324271939,5610.886278059381,265.08330175411385,259.0,15.398619671391563,0.08278918515194472,459
12477.844150578081,1.0,3592.4648402242556,7896.715704438585,731.4382017070737,83.0,60.77503945190067,0.16621561255403586,438
470.99058249355403,11.0,22912.998308683895,33676.611700169065,2448.852431881469,82.0,28.813649712927297,0.8186742532216146,434
4243.9002519906135,58.0,23181.268118530475,54553.81145058701,4413.256764865822,436.0,4.857913734786351,1.6512905439661212,538
61.202462986829076,0.0,75.19743303033007,52.52220293052079,36.06505856076135,9.0,53.56499300683674,0.1683895738890345,362
9333.120297565629,21.0,23914.219927174785,62917.25566770201,135.21505194364454,978.0,1.0254283312831525,0.16450131683715985,559
37.84983522538565,1.0,48.88934981536155,40.19118096820704,23.37993207430152,3.0,110.89611405665987,1.420436594848145,369
93.49356351582834,0.0,5254.030933691372,4317.360158162464,2231.329871614563,2.0,77.31971812777122,0.2834843270867102,368
24323.91439359822,2.0,9281.58050203971,30479.807354612538,17.36037657861984,705.0,4.126761270293586,0.00576405271946347,569
12394.29617093534,3.0,5891.353356826314,17799.392027675516,2.6534750248836745,451.0,40.2022553105226,0.03662095242401775,489
18315.638479911362,9.0,15320.279702582273,30003.85609087056,588.2325407806337,709.0,2.8560673134342225,0.16688220846516405,546
9220.002213187387,23.0,5412.0868416249905,9617.90465287286,2326.8519720750014,357.0,4.302570921871198,1.349625530045329,511
227.71014784139857,0.0,3899.727066580604,4895.498065374685,390.7696237212157,61.0,55.896967805223625,0.1066547658965954,387
224.04343890003938,4.0,2144.7248057040465,2400.51722401228,993.2752396966233,69.0,49.17889691157331,0.8631484541518177,397
25250.29485515601,40.0,7731.754819061403,18494.526913337577,73.27850467422738,720.0,6.480334981448305,0.5187629572792805,589
8948.685323275227,13.0,1637.2964765649801,7754.988342919131,1001.5797246460348,405.0,47.26009967362295,0.23642610236406975,490
2418.3452662670225,45.0,39894.652331146935,82920.99575727449,5676.513666239346,233.0,32.948698053315454,1.757368845348173,481
1997.194498885216,0.0,4267.797976115731,5580.0598861923445,80.2862591163539,88.0,37.64896555041804,0.0013555721219655548,395
1862.770735588684,15.0,6447.744713192625,9577.522024077774,124.3535909730696,242.0,2.960269283480693,0.7550757118975464,476
746.2282413075665,24.0,1114.3024484617154,2812.4396752895072,339.4358593914317,251.0,4.774656580616022,0.6410994886965239,496
4587.794081370075,1.0,10073.418652791664,14762.60458749797,7.409757331071919,722.0,33.84816842953333,0.009063987778558255,467
3218.3118812319885,18.0,1395.9179494768168,2643.364414227496,382.07804693804513,44.0,115.90214779286643,1.1733757431704246,422
4498.502384357359,2.0,1903.4255579334992,4679.431086039781,527.4151338523495,285.0,25.704647705159804,0.0437111252805414,469
5362.314577588514,25.0,6386.928773190426,8884.990698459687,1403.941656148189,129.0,56.999912460413626,1.3303545196777913,429
6455.15171412743,14.0,10866.640712546437,14535.381544590053,3868.3435695425496,39.0,8.720973136259362,2.08119321553829,465
440.23847268954296,2.0,9524.300629542831,13766.659141623391,280.29151820534054,107.0,18.66060384309461,0.30174518614193785,438
1892.3989913347475,46.0,527.6220686647283,293.1869200498871,16.386678804733542,36.0,38.28781120607724,3.0865805625964127,416
3408.1872687476384,4.0,1285.2021203637557,3093.7163992294386,282.3742077650476,108.0,10.71911470026287,0.19313092544741428,472
515.4962956756857,1.0,671.8384253156271,735.5110129161869,2.3737404276069687,127.0,9.716971318140708,0.10967277686663636,438
2583.8102953438797,3.0,2275.212825839316,2828.872864001527,588.2419108303047,80.0,20.990504846969802,0.4241426773808791,435
19181.82262914684,29.0,3092.853207491918,3792.236371505601,746.2171018151894,42.0,18.929481324017548,2.360792735743843,494
2182.880353566659,0.0,10310.89894718459,6172.268190552801,380.1161457706705,48.0,35.36283615961637,0.005975610311968628,364
32187.33391209606,44.0,19168.20608865443,51705.69032975795,746.3463081919814,592.0,6.7489778727084175,1.6039623286556717,605
1471.586145994143,0.0,6098.696896800987,13061.713819107523,71.6738143382,81.0,3.158130860424033,0.056618677141887015,410
5638.699531969801,8.0,5122.753237719707,14071.418491044684,897.5179155324919,133.0,25.723624140390797,0.8669653203091184,471
486.0776034904635,23.0,16709.606893458313,37990.51333632276,2297.6890546208933,126.0,20.94801704910595,1.157257004404585,469
3885.09741744105,2.0,19395.01379486241,31685.073952072984,426.92524411818425,401.0,16.066681698827463,0.007119080676048256,470
13208.272956968707,17.0,17903.492121850548,40209.84268743116,1113.7444944066901,653.0,2.559926483616093,0.19633650237535258,541
35297.65783536586,28.0,879.8968801340325,1246.3588165036663,95.71459145740137,276.0,8.952858852703644,0.6540308449131418,560
730.9006768480391,6.0,9336.620063284192,16013.183358545322,2877.0006399894596,192.0,47.87702014042464,0.2626896118400465,424
1452.5794565959438,0.0,13942.94571631894,13988.466847686643,5.188746361955386,8.0,36.358056114986134,0.2521904451339922,379
8495.293492230354,2.0,17741.401548072605,43147.69451513258,148.94515441868464,511.0,15.270898407250707,0.02058827283494258,501
22155.697531682556,28.0,6375.154654829027,19628.189860718794,2311.3429845520564,513.0,5.416527941662273,0.47837510924280685,570
727.722514627972,0.0,1507.2869285692648,900.6542686407859,497.69699714518947,7.0,52.88945624839634,0.047088209443962525,358
3243.1699223445125,13.0,265.70759546804715,469.32612570014805,221.0654635631011,153.0,3.8693478736519555,0.662005768869196,478
11349.230795423355,56.0,2778.4807612055893,13280.164835867618,1534.5246414143419,843.0,7.20387695853171,0.3618477578539327,592
1647.2087620224454,0.0,2879.1934229767244,6450.18187520126,32.56143248233252,440.0,26.610123001127064,0.0004817738527646592,432
418.4427735401019,0.0,14213.249435426182,15684.0035733025,511.45795857122107,59.0,13.51797022090024,0.13802800959101394,383
1242.9307406642847,3.0,3871.909048405795,5565.806637574408,209.54549239870485,97.0,35.076467867213296,0.1526364389208143,424
10084.093781478003,2.0,7539.790578800002,5975.487225705208,1218.4553465915917,42.0,19.175877553474567,0.2551303843261166,435
17897.577329149517,14.0,7374.946820800664,10726.789666844124,1228.1602397227655,362.0,16.399668820257833,0.691142195939465,506
4219.672018668537,53.0,1963.2571483443942,1870.7551924256627,2025.9586097960212,246.0,50.004073269169176,2.6232541462558805,447
32498.496637211534,24.0,17630.72554107018,46544.36678280537,474.2963201374489,415.0,5.255198947745339,0.8362255740541713,582
563.0770020527757,0.0,2470.6009539140737,2456.423852958745,425.64398826975696,37.0,12.004348637825299,0.05190533262121448,378
32475.186248490805,32.0,29707.558641896754,42839.54595139558,2387.989042520117,504.0,7.363374756498074,0.513774013189338,571
1226.7831777971835,0.0,205.26451596441774,516.3309052736346,214.9048366536986,20.0,59.913452796921064,0.05089585810024454,411
1364.0040429325704,0.0,4269.449330778521,4495.388054190859,629.7509692077529,112.0,100.35570814246095,0.050479356069941264,386
4494.276788070552,9.0,18320.777845615627,53491.63269718089,5623.427348857973,598.0,17.058652991560958,0.10315568506154725,505
1125.6277190674316,110.0,2509.009783582458,5650.42392313917,1842.2030529032672,329.0,25.5389626953823,3.365135595789167,542
6828.713767347998,1.0,608.0500997080472,351.7916660517667,12.997699399189793,74.0,59.83810339777251,0.06658191246511179,376
269.33651323577146,8.0,2439.2754333638723,2197.983850892307,144.2813552145353,89.0,12.058054340482109,0.47721698067773327,431
2566.657376882459,3.0,7044.005951696335,7272.692209236205,0.5874183212632053,263.0,13.66209317607263,0.0519922061250095,445
19333.954960169187,110.0,15480.765024347931,31734.01544448399,1856.4153249151843,298.0,10.25100883209367,3.7106447900076005,596
2604.882356540199,1.0,8036.456405252056,7368.861160232438,482.41487804252034,64.0,19.065411080397606,0.036836549223250636,423
2050.4785702795048,0.0,1398.7657007991436,836.9653995764752,114.49513956860007,1.0,61.5066694040128,0.3674539643349523,361
1809.25463795845,11.0,3321.6332328490603,2345.8896534036453,368.10850138435933,351.0,26.28647252557149,0.4495708546721152,428
5542.258764886271,5.0,5568.3456010027185,10841.286050227507,170.63553392910697,105.0,49.73739130132713,0.6793493484582023,432
998.8570741679818,2.0,1797.1463750339294,2537.4981014679006,1668.9581075962187,407.0,16.394137240820903,0.05217673146104836,458
72963.65696322301,36.0,31453.285044693705,65053.820108194996,1110.721535604106,758.0,1.2705222526037203,0.6213224598603272,703
1783.4774310135163,10.0,9636.175211335076,10812.50677289822,290.31865061826005,41.0,53.09814969832651,1.0647191387673431,400
16440.5667293883,29.0,14883.740287711913,18856.449960772086,1162.4444060093529,781.0,6.555724670948711,0.1970523717846263,541
27372.079208066898,29.0,16643.624403396792,24857.420879697926,491.3280283018276,462.0,7.069379380680864,0.8488612657157869,556
369.96988789902946,1.0,4340.397771742811,7415.10503623563,329.20004417276414,113.0,34.10750782658634,0.08017555251926992,428
752.0583550571014,22.0,65.4384798288671,46.16784749100539,14.902441863772925,17.0,37.689840796784004,3.415047610085584,404
2139.230842006469,5.0,1404.1258894488483,746.6877294469977,46.188066330132685,87.0,8.823791792922561,0.35988847486281034,417
45348.322488438636,21.0,29127.50546807879,64625.093211508945,1938.5464824456647,662.0,2.327673015843102,0.37856742416040084,622
114.60035193790506,2.0,11279.304975293504,1992.1126844034588,418.4061491085529,41.0,20.376336231661778,0.22955635429253685,366
4725.4953026444,5.0,13633.64423826407,20382.476026584518,1288.7477614101686,44.0,28.45288463534978,0.8425249311039448,439
1885.5932633327245,1.0,1311.7870338288867,1739.542695275141,39.4395268899788,131.0,41.5715480394893,0.19642549082591035,416
19656.819071694095,29.0,16449.95369472828,33882.892901463114,639.1814045679398,559.0,16.216357624576144,0.7962024274826658,544
1398.176472383517,5.0,967.4808266081286,1131.0644119669787,13.567166600569333,255.0,29.954247138189743,0.3668272284490102,432
25533.376994280916,131.0,22944.017100694386,38728.74190164554,7063.952682838959,873.0,10.43641609251292,3.1816418217872715,651
32767.46727030568,68.0,9125.227992703069,22623.76514903988,478.980346139427,770.0,3.9176597774839825,0.7937710180635478,635
7088.4485080807035,16.0,11392.858896097756,27093.26280922388,290.86289828115446,312.0,11.36382585274061,0.40487938972482823,500
1840.3642871006325,1.0,3694.2739166521237,3507.6203523428053,23.13096619306402,68.0,13.788038796236917,0.08863604673727957,428
287.2545121346888,0.0,10436.917414485073,6094.758657779014,0.052258891765535276,14.0,51.09608123435726,0.006666434132494577,357
26287.750205146524,12.0,3566.5760347269465,10619.078490234051,1698.6737068142147,563.0,1.53260499141951,0.24434134543191408,574
